image_name,bbox_id,class_id,class_name,yolo_line,match_method,iou,cx,cy,w,h,attr_truncated,attr_occluded,attr_ignore,image_shot_type
A18,A18#3,27,MCCB 접촉부,3,exact_same_class,1.0,0.312031,0.878417,0.061063,0.243167,true,false,false,클로즈업
A18,A18#4,18,MCCB,4,exact_same_class,1.0,0.475,0.546813,0.383062,0.336125,false,false,false,클로즈업
A18,A18#5,18,MCCB,5,exact_same_class,1.0,0.480938,0.877104,0.39,0.245792,false,false,false,클로즈업
B01_같은클래스겹침,B01_같은클래스겹침#0,2,몰드변압기 접촉부,0,exact_same_class,1.0,0.099844,0.510021,0.184062,0.821958,false,false,false,클로즈업
B01_같은클래스겹침,B01_같은클래스겹침#1,2,몰드변압기 접촉부,1,exact_same_class,1.0,0.490281,0.566,0.184063,0.773833,false,false,false,클로즈업
B01_같은클래스겹침,B01_같은클래스겹침#2,2,몰드변압기 접촉부,2,exact_same_class,1.0,0.783797,0.575875,0.156344,0.649083,false,false,false,클로즈업
B01_같은클래스밀집,B01_같은클래스밀집#0,18,MCCB,0,exact_same_class,1.0,0.244078,0.279604,0.236344,0.250792,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#1,18,MCCB,1,exact_same_class,1.0,0.652766,0.253938,0.236344,0.250792,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#2,18,MCCB,2,exact_same_class,1.0,0.636016,0.553312,0.236344,0.250792,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#3,18,MCCB,3,exact_same_class,1.0,0.249016,0.569062,0.236344,0.250792,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#4,18,MCCB,4,exact_same_class,1.0,0.238172,0.829604,0.236344,0.194125,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#5,18,MCCB,5,exact_same_class,1.0,0.628141,0.843479,0.236344,0.194125,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#6,27,MCCB 접촉부,6,exact_same_class,1.0,0.151,0.280271,0.040375,0.223208,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#7,27,MCCB 접촉부,7,exact_same_class,1.0,0.342562,0.294646,0.040375,0.223208,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#8,27,MCCB 접촉부,8,exact_same_class,1.0,0.551344,0.263146,0.040375,0.223208,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#9,27,MCCB 접촉부,9,exact_same_class,1.0,0.754188,0.261813,0.040375,0.223208,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#10,27,MCCB 접촉부,10,exact_same_class,1.0,0.732531,0.570396,0.040375,0.223208,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#11,27,MCCB 접촉부,11,exact_same_class,1.0,0.551344,0.553313,0.040375,0.223208,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#12,27,MCCB 접촉부,12,exact_same_class,1.0,0.340594,0.578271,0.040375,0.223208,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#13,27,MCCB 접촉부,13,exact_same_class,1.0,0.154469,0.571688,0.040375,0.223208,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#14,27,MCCB 접촉부,14,exact_same_class,1.0,0.1515,0.825812,0.040375,0.182458,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#15,27,MCCB 접촉부,15,exact_same_class,1.0,0.331719,0.829063,0.040375,0.182458,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#16,27,MCCB 접촉부,16,exact_same_class,1.0,0.531641,0.834313,0.040406,0.182458,false,false,false,중거리
B01_같은클래스밀집,B01_같은클래스밀집#17,27,MCCB 접촉부,17,exact_same_class,1.0,0.716781,0.842187,0.040375,0.182458,false,false,false,중거리
B01_작은객체,B01_작은객체#0,27,MCCB 접촉부,0,exact_same_class,1.0,0.411891,0.218521,0.068594,0.318208,false,false,false,클로즈업
B01_작은객체,B01_작은객체#1,27,MCCB 접촉부,1,exact_same_class,1.0,0.687547,0.180167,0.068594,0.31825,false,false,false,클로즈업
B01_작은객체,B01_작은객체#2,27,MCCB 접촉부,2,exact_same_class,1.0,0.698484,0.552625,0.041281,0.273083,false,false,false,클로즈업
B01_작은객체,B01_작은객체#3,27,MCCB 접촉부,3,exact_same_class,1.0,0.447984,0.600792,0.041281,0.273083,false,false,false,클로즈업
B01_작은객체,B01_작은객체#4,27,MCCB 접촉부,4,exact_same_class,1.0,0.47175,0.906479,0.04125,0.187042,false,false,false,클로즈업
B01_작은객체,B01_작은객체#5,27,MCCB 접촉부,5,exact_same_class,1.0,0.700734,0.882708,0.034719,0.234583,false,false,false,클로즈업
B01_작은객체,B01_작은객체#6,18,MCCB,6,exact_same_class,1.0,0.552719,0.197813,0.34475,0.315792,false,false,false,클로즈업
B01_작은객체,B01_작은객체#7,18,MCCB,7,exact_same_class,1.0,0.568688,0.568417,0.306375,0.265667,false,false,false,클로즈업
B01_작은객체,B01_작은객체#8,18,MCCB,8,exact_same_class,1.0,0.583688,0.890667,0.26325,0.218667,false,false,false,클로즈업
B02_같은클래스밀집,B02_같은클래스밀집#0,18,MCCB,0,exact_same_class,1.0,0.454812,0.397687,0.341,0.403708,false,false,false,클로즈업
B02_같은클래스밀집,B02_같은클래스밀집#1,18,MCCB,1,exact_same_class,1.0,0.432422,0.843958,0.340969,0.312083,true,false,false,클로즈업
B02_같은클래스밀집,B02_같은클래스밀집#2,27,MCCB 접촉부,2,exact_same_class,1.0,0.300328,0.422146,0.057594,0.352375,false,false,false,클로즈업
B02_같은클래스밀집,B02_같은클래스밀집#3,27,MCCB 접촉부,3,exact_same_class,1.0,0.587875,0.405729,0.057625,0.352375,false,false,false,클로즈업
B02_같은클래스밀집,B02_같은클래스밀집#4,27,MCCB 접촉부,4,exact_same_class,1.0,0.581484,0.844,0.057594,0.312,false,false,false,클로즈업
B02_같은클래스밀집,B02_같은클래스밀집#5,27,MCCB 접촉부,5,exact_same_class,1.0,0.265094,0.851917,0.057625,0.296167,false,false,false,클로즈업
B02_작은객체,B02_작은객체#0,27,MCCB 접촉부,0,exact_same_class,1.0,0.344672,0.797104,0.025594,0.119625,false,false,false,중거리
B02_작은객체,B02_작은객체#1,27,MCCB 접촉부,1,exact_same_class,1.0,0.334578,0.949729,0.025594,0.100542,false,false,false,중거리
B02_작은객체,B02_작은객체#2,27,MCCB 접촉부,2,exact_same_class,1.0,0.429688,0.947896,0.025625,0.104208,false,false,false,중거리
B02_작은객체,B02_작은객체#3,27,MCCB 접촉부,3,exact_same_class,1.0,0.437,0.792229,0.025625,0.119625,false,false,false,중거리
B02_작은객체,B02_작은객체#4,27,MCCB 접촉부,4,exact_same_class,1.0,0.531188,0.783687,0.025625,0.119625,false,false,false,중거리
B02_작은객체,B02_작은객체#5,27,MCCB 접촉부,5,exact_same_class,1.0,0.627203,0.784917,0.025594,0.119583,false,false,false,중거리
B02_작은객체,B02_작은객체#6,27,MCCB 접촉부,6,exact_same_class,1.0,0.522047,0.931229,0.025594,0.119625,false,false,false,중거리
B02_작은객체,B02_작은객체#7,27,MCCB 접촉부,7,exact_same_class,1.0,0.637266,0.937312,0.025594,0.119625,false,false,false,중거리
B02_작은객체,B02_작은객체#8,18,MCCB,8,exact_same_class,1.0,0.391766,0.795229,0.127094,0.123125,false,false,false,중거리
B02_작은객체,B02_작은객체#9,18,MCCB,9,exact_same_class,1.0,0.579656,0.787354,0.127125,0.123125,false,false,false,중거리
B02_작은객체,B02_작은객체#10,18,MCCB,10,exact_same_class,1.0,0.576906,0.934875,0.127125,0.123167,false,false,false,중거리
B02_작은객체,B02_작은객체#11,18,MCCB,11,exact_same_class,1.0,0.381219,0.947625,0.127125,0.10475,false,false,false,중거리
B03_다른클래스겹침,B03_다른클래스겹침#0,13,케이블헤드,0,exact_same_class,1.0,0.449375,0.705,0.1125,0.586417,false,false,false,클로즈업
B03_다른클래스겹침,B03_다른클래스겹침#1,13,케이블헤드,1,exact_same_class,1.0,0.827906,0.725729,0.080438,0.548542,true,false,false,클로즈업
B03_작은객체,B03_작은객체#0,18,MCCB,0,exact_same_class,1.0,0.335281,0.370375,0.140187,0.139583,false,false,false,중거리
B03_작은객체,B03_작은객체#1,18,MCCB,1,exact_same_class,1.0,0.556188,0.350229,0.140187,0.139625,false,false,false,중거리
B03_작은객체,B03_작은객체#2,18,MCCB,2,exact_same_class,1.0,0.562406,0.163292,0.140188,0.139583,false,false,false,중거리
B03_작은객체,B03_작은객체#3,18,MCCB,3,exact_same_class,1.0,0.331687,0.1775,0.140187,0.139583,false,false,false,중거리
B03_작은객체,B03_작은객체#4,18,MCCB,4,exact_same_class,1.0,0.552625,0.534729,0.140188,0.127792,false,false,false,중거리
B03_작은객체,B03_작은객체#5,18,MCCB,5,exact_same_class,1.0,0.552625,0.688583,0.140188,0.12775,false,false,false,중거리
B03_작은객체,B03_작은객체#6,18,MCCB,6,exact_same_class,1.0,0.330797,0.792625,0.129594,0.113417,false,false,false,중거리
B03_작은객체,B03_작은객체#7,18,MCCB,7,exact_same_class,1.0,0.334359,0.672,0.129594,0.113417,false,true,false,중거리
B03_작은객체,B03_작은객체#8,27,MCCB 접촉부,8,exact_same_class,1.0,0.279828,0.178729,0.031031,0.134875,false,false,false,중거리
B03_작은객체,B03_작은객체#9,27,MCCB 접촉부,9,exact_same_class,1.0,0.389375,0.181062,0.031062,0.134875,false,false,false,중거리
B03_작은객체,B03_작은객체#10,27,MCCB 접촉부,10,exact_same_class,1.0,0.508281,0.160938,0.031062,0.134875,false,false,false,중거리
B03_작은객체,B03_작은객체#11,27,MCCB 접촉부,11,exact_same_class,1.0,0.620953,0.162104,0.031031,0.134875,false,false,false,중거리
B03_작은객체,B03_작은객체#12,27,MCCB 접촉부,12,exact_same_class,1.0,0.612969,0.357312,0.031062,0.134875,false,false,false,중거리
B03_작은객체,B03_작은객체#13,27,MCCB 접촉부,13,exact_same_class,1.0,0.503844,0.350229,0.031062,0.134875,false,false,false,중거리
B03_작은객체,B03_작은객체#14,27,MCCB 접촉부,14,exact_same_class,1.0,0.392031,0.373896,0.031062,0.134875,false,false,false,중거리
B03_작은객체,B03_작은객체#15,27,MCCB 접촉부,15,exact_same_class,1.0,0.283781,0.367979,0.031062,0.134875,false,false,false,중거리
B03_작은객체,B03_작은객체#16,27,MCCB 접촉부,16,exact_same_class,1.0,0.274906,0.552521,0.031062,0.104125,false,false,false,중거리
B03_작은객체,B03_작은객체#17,18,MCCB,17,exact_same_class,1.0,0.332594,0.548979,0.140188,0.108958,false,false,false,중거리
B03_작은객체,B03_작은객체#18,27,MCCB 접촉부,18,exact_same_class,1.0,0.384938,0.547812,0.031063,0.104125,false,false,false,중거리
B03_작은객체,B03_작은객체#19,27,MCCB 접촉부,19,exact_same_class,1.0,0.497625,0.535896,0.031062,0.118458,false,false,false,중거리
B03_작은객체,B03_작은객체#20,27,MCCB 접촉부,20,exact_same_class,1.0,0.600547,0.540729,0.031031,0.120625,false,false,false,중거리
B03_작은객체,B03_작은객체#21,27,MCCB 접촉부,21,exact_same_class,1.0,0.500281,0.688542,0.031062,0.11125,false,false,false,중거리
B03_작은객체,B03_작은객체#22,27,MCCB 접촉부,22,exact_same_class,1.0,0.385828,0.667292,0.031031,0.104083,false,false,false,중거리
B03_작은객체,B03_작은객체#23,27,MCCB 접촉부,23,exact_same_class,1.0,0.286438,0.668479,0.031062,0.104125,false,false,false,중거리
B03_작은객체,B03_작은객체#24,27,MCCB 접촉부,24,exact_same_class,1.0,0.279344,0.792687,0.02925,0.104125,false,false,false,중거리
B03_작은객체,B03_작은객체#25,27,MCCB 접촉부,25,exact_same_class,1.0,0.386719,0.790313,0.031062,0.104125,false,false,false,중거리
B03_작은객체,B03_작은객체#26,27,MCCB 접촉부,26,exact_same_class,1.0,0.603219,0.686792,0.031062,0.128917,false,false,false,중거리
